VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,extra,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
1,2023-06-29 11:39:45,2023-06-29 12:46:00,1.0,3.53,1.0,N,173,90,Credit Card,0.0,8.599121804115292,0.0,1.0,27.72,2.5,0.0
0,2023-06-29 11:07:33,2023-06-29 10:51:51,1.0,13.5,1.0,N,12,36,Cash,1.75,4.001911843436669,0.0,1.0,55.25,0.0,1.75
1,2023-06-29 16:23:57,2023-06-29 15:56:27,5.0,0.77,1.0,N,261,245,Cash,2.5,0.8212428969881241,0.0,1.0,15.1,2.5,0.0
1,2023-07-01 00:18:45,2023-06-30 23:11:44,1.0,1.07,1.0,N,134,185,Credit Card,1.0,10.380417653537817,0.0,1.0,28.6,2.5,0.0
1,2023-06-29 17:18:55,2023-06-29 18:20:47,1.0,0.66,1.0,N,32,179,Cash,2.5,2.4343717167073065,0.0,1.0,15.1,2.5,0.0
1,2023-06-30 16:41:34,2023-06-30 15:53:00,1.0,2.85,1.0,N,29,47,Credit Card,0.0,6.765977605162685,0.0,1.0,29.12,2.5,0.0
0,2023-06-29 11:11:15,2023-06-29 11:30:04,1.0,1.4,1.0,N,191,126,Credit Card,2.5,3.7714205061365513,0.0,1.0,15.95,2.5,0.0
1,2023-06-28 19:52:43,2023-06-28 20:55:07,1.0,4.27,1.0,N,195,220,Credit Card,2.5,7.367392561437757,0.0,1.0,32.4,2.5,0.0
0,2023-06-28 18:31:20,2023-06-28 18:26:16,1.0,1.5,1.0,N,101,236,Credit Card,5.0,5.076321607607451,0.0,1.0,19.9,2.5,0.0
1,2023-06-28 19:19:58,2023-06-28 18:49:24,1.0,0.66,1.0,N,131,244,Credit Card,2.5,6.972413312860102,0.0,1.0,14.76,2.5,0.0
1,2023-06-28 19:34:36,2023-06-28 19:47:49,4.0,1.58,1.0,N,138,186,Credit Card,2.5,7.991186229849189,0.0,1.0,24.84,2.5,0.0
0,2023-06-29 23:14:47,2023-06-29 22:52:26,,0.0,,,23,115,Wallet,0.0,2.2486944322404456,0.0,1.0,18.87,,
1,2023-06-29 15:02:13,2023-06-29 15:47:38,2.0,0.52,1.0,N,242,108,Credit Card,0.0,4.2683634350138835,0.0,1.0,16.38,2.5,0.0
0,2023-06-29 18:51:25,2023-06-29 19:16:55,1.0,3.1,1.0,N,255,106,Credit Card,5.0,7.121510400565052,0.0,1.0,27.9,2.5,0.0
1,2023-06-28 20:00:54,2023-06-28 19:21:55,1.0,3.28,1.0,N,182,220,Cash,2.5,3.7720665542872496,0.0,1.0,26.3,2.5,0.0
1,2023-06-29 15:51:50,2023-06-29 17:23:06,1.0,3.3,1.0,N,168,19,Credit Card,2.5,11.85618565730788,0.0,1.0,36.01,2.5,0.0
0,2023-06-28 18:27:29,2023-06-28 18:17:36,1.0,0.5,1.0,N,245,121,Credit Card,5.0,3.641163021874713,0.0,1.0,14.45,2.5,0.0
0,2023-06-30 06:42:30,2023-06-30 07:20:13,1.0,1.2,1.0,N,229,198,Credit Card,2.5,4.31031955329153,0.0,1.0,14.55,2.5,0.0
1,2023-06-28 18:33:58,2023-06-28 18:31:13,1.0,1.93,1.0,N,135,62,Credit Card,2.5,5.564109972744719,0.0,1.0,24.13,2.5,0.0
1,2023-06-30 19:40:48,2023-06-30 20:10:14,2.0,1.05,1.0,N,230,248,Credit Card,2.5,6.78758792184355,0.0,1.0,18.96,2.5,0.0
1,2023-06-30 14:40:14,2023-06-30 14:09:19,1.0,0.36,1.0,N,135,241,Credit Card,0.0,2.149460650335664,0.0,1.0,10.08,2.5,0.0
1,2023-06-29 12:19:59,2023-06-29 13:42:22,1.0,3.75,1.0,N,5,112,Credit Card,0.0,9.83787807086055,0.0,1.0,44.28,2.5,0.0
0,2023-06-29 18:17:01,2023-06-29 18:06:42,1.0,2.0,1.0,N,85,134,Credit Card,5.0,5.796848978572856,0.0,1.0,24.0,2.5,0.0
1,2023-06-30 22:59:35,2023-06-30 23:39:54,2.0,2.8,1.0,N,137,25,Credit Card,1.0,5.216524342139381,0.0,1.0,23.88,2.5,0.0
1,2023-06-30 17:24:12,2023-06-30 17:11:41,1.0,17.69,2.0,N,226,206,Credit Card,5.0,9.3400689214278,6.55,1.0,93.55,2.5,0.0
1,2023-06-29 08:13:19,2023-06-29 08:27:34,1.0,3.07,1.0,N,181,81,Credit Card,0.0,9.49858664403418,0.0,1.0,25.38,2.5,0.0
1,2023-06-30 21:21:01,2023-06-30 20:42:39,2.0,8.6,1.0,N,137,20,Credit Card,6.0,11.219636912413158,6.55,1.0,64.69,2.5,1.75
1,2023-06-29 22:32:29,2023-06-30 00:34:48,1.0,5.35,1.0,N,245,89,Credit Card,1.0,4.378392810487285,0.0,1.0,33.4,2.5,0.0
0,2023-06-30 13:41:30,2023-06-30 12:04:11,1.0,2.7,1.0,N,200,59,Credit Card,2.5,4.9885137171342615,0.0,1.0,25.76,2.5,0.0
1,2023-06-30 13:21:39,2023-06-30 13:42:42,2.0,16.43,1.0,N,251,133,Credit Card,0.0,17.704303997210552,6.55,1.0,90.25,2.5,1.75
0,2023-06-29 13:15:40,2023-06-29 13:26:58,1.0,0.9,1.0,N,252,233,Cash,0.0,1.3573362180990844,0.0,1.0,9.4,0.0,0.0
1,2023-06-28 18:06:32,2023-06-28 18:11:01,1.0,0.9,1.0,N,188,2,Cash,2.5,0.462971507591568,0.0,1.0,13.7,2.5,0.0
0,2023-06-28 20:00:12,2023-06-28 19:55:17,1.0,0.7,1.0,N,97,174,Credit Card,3.5,3.1996902587308784,0.0,1.0,11.5,2.5,0.0
1,2023-06-29 15:11:58,2023-06-29 15:09:09,1.0,1.84,1.0,N,127,261,Credit Card,0.0,6.224282798499339,0.0,1.0,32.76,2.5,0.0
1,2023-06-29 14:12:19,2023-06-29 15:34:23,,24.68,,,237,245,Wallet,0.0,10.774460623283087,12.75,1.0,80.77,,
1,2023-06-28 23:16:16,2023-06-28 22:02:58,1.0,1.64,1.0,N,127,174,Credit Card,1.0,6.0526115632483855,0.0,1.0,21.36,2.5,0.0
1,2023-06-29 10:21:53,2023-06-29 10:10:30,1.0,1.14,1.0,N,217,153,Credit Card,0.0,7.740603432065031,0.0,1.0,20.16,2.5,0.0
1,2023-06-29 19:55:49,2023-06-29 19:20:37,1.0,1.45,1.0,N,240,259,Credit Card,2.5,3.671045320616054,0.0,1.0,19.9,2.5,0.0
1,2023-06-28 22:52:13,2023-06-28 23:06:59,,3.37,,,263,220,Wallet,0.0,1.7379532197548593,0.0,1.0,6.09,,
1,2023-06-30 21:58:11,2023-06-30 23:19:03,1.0,5.9,1.0,N,115,107,Credit Card,1.0,7.718317800679214,0.0,1.0,43.2,2.5,0.0
1,2023-06-28 17:18:59,2023-06-28 17:17:36,4.0,0.71,1.0,N,65,214,Cash,2.5,4.643102910066677,0.0,1.0,16.5,2.5,0.0
1,2023-06-28 21:10:11,2023-06-28 22:23:03,1.0,4.7,1.0,N,46,188,Credit Card,1.0,4.609939580275053,0.0,1.0,32.8,2.5,0.0
1,2023-06-29 07:23:43,2023-06-29 07:43:34,1.0,11.36,1.0,N,203,159,Credit Card,5.0,12.698713633470415,6.55,1.0,75.18,2.5,0.0
0,2023-06-29 19:22:39,2023-06-29 19:14:01,1.0,19.1,1.0,N,253,219,Cash,4.25,2.1347177022330897,6.55,1.0,87.4,0.0,1.75
1,2023-06-30 22:49:19,2023-06-30 22:07:43,,3.0,,,227,3,Wallet,0.0,4.035794164133803,0.0,1.0,19.06,,
1,2023-06-28 18:52:14,2023-06-28 19:55:40,1.0,2.2,1.0,N,87,32,Credit Card,2.5,6.935702984652584,0.0,1.0,29.88,2.5,0.0
1,2023-06-29 11:52:36,2023-06-29 12:22:11,1.0,5.84,1.0,N,141,148,Cash,0.0,2.430324649698285,0.0,1.0,38.5,2.5,0.0
1,2023-06-30 23:45:54,2023-07-01 00:02:18,2.0,4.71,1.0,N,18,152,Credit Card,1.0,9.838867259858736,0.0,1.0,35.64,2.5,0.0
1,2023-06-29 21:20:04,2023-06-29 21:42:08,1.0,3.6,1.0,N,35,230,Credit Card,1.0,8.329469331066417,0.0,1.0,28.08,2.5,0.0
1,2023-06-30 20:43:50,2023-06-30 21:42:24,1.0,9.25,1.0,N,226,15,Credit Card,6.0,18.536509530722306,6.55,1.0,78.69,2.5,1.75
1,2023-06-29 08:35:40,2023-06-29 08:22:39,1.0,1.0,1.0,N,94,50,Credit Card,0.0,6.761936957052766,0.0,1.0,14.0,2.5,0.0
0,2023-06-30 15:55:29,2023-06-30 15:57:38,3.0,1.2,1.0,N,234,114,Credit Card,5.0,7.960038916769135,0.0,1.0,19.8,2.5,0.0
1,2023-06-30 16:17:40,2023-06-30 14:59:57,1.0,4.2,1.0,N,205,27,Credit Card,0.0,8.631128546250613,0.0,1.0,37.8,2.5,0.0
0,2023-06-30 19:13:57,2023-06-30 18:31:37,2.0,2.3,1.0,N,159,200,Credit Card,5.0,5.917648771135434,0.0,1.0,29.0,2.5,0.0
0,2023-06-30 16:55:59,2023-06-30 17:52:07,1.0,2.4,1.0,N,14,257,Credit Card,5.0,6.059797362716452,0.0,1.0,21.0,2.5,0.0
0,2023-06-29 14:18:26,2023-06-29 14:23:29,0.0,1.5,1.0,N,171,232,Credit Card,2.5,4.484970473211086,0.0,1.0,21.0,2.5,0.0
1,2023-06-30 12:03:20,2023-06-30 13:49:28,3.0,0.75,1.0,N,173,163,Credit Card,0.0,2.314670535394341,0.0,1.0,13.44,2.5,0.0
1,2023-06-28 18:53:06,2023-06-28 17:35:58,1.0,1.43,1.0,N,42,66,Credit Card,2.5,5.396555179074228,0.0,1.0,24.0,2.5,0.0
1,2023-06-30 15:09:13,2023-06-30 14:19:25,1.0,2.06,1.0,N,246,217,Credit Card,0.0,3.9261906621356437,0.0,1.0,23.52,2.5,0.0
1,2023-06-30 14:54:30,2023-06-30 16:39:06,1.0,1.03,1.0,N,106,227,Credit Card,0.0,5.42519284371028,0.0,1.0,16.0,2.5,0.0
1,2023-06-30 12:29:08,2023-06-30 12:17:25,1.0,0.63,1.0,N,234,224,Credit Card,0.0,4.894697070638388,0.0,1.0,13.09,2.5,0.0
0,2023-06-28 16:04:04,2023-06-28 17:24:03,1.0,1.5,1.0,N,162,179,Credit Card,5.0,6.727194504349339,0.0,1.0,21.48,2.5,0.0
1,2023-06-30 07:29:18,2023-06-30 08:17:18,1.0,0.69,1.0,N,161,241,Cash,0.0,0.8380076120474844,0.0,1.0,14.4,2.5,0.0
1,2023-06-29 20:50:44,2023-06-29 21:21:10,1.0,1.7,1.0,N,49,251,Credit Card,1.0,7.4455590148223045,0.0,1.0,18.84,2.5,0.0
0,2023-06-29 17:00:54,2023-06-29 17:15:32,1.0,1.7,1.0,N,80,117,Credit Card,5.0,5.227114572723558,0.0,1.0,19.8,2.5,0.0
0,2023-06-30 18:16:39,2023-06-30 17:40:21,2.0,0.7,1.0,N,206,262,Credit Card,5.0,6.816395942455218,0.0,1.0,17.28,2.5,0.0
1,2023-06-28 21:34:28,2023-06-28 21:38:33,1.0,0.83,1.0,N,114,145,Credit Card,1.0,4.9524343210564865,0.0,1.0,16.32,2.5,0.0
1,2023-06-30 21:54:37,2023-06-30 21:00:18,2.0,5.71,1.0,N,79,92,Credit Card,1.0,8.11959664338238,0.0,1.0,39.84,2.5,0.0
1,2023-06-29 13:47:29,2023-06-29 15:19:53,,6.06,,,141,129,Wallet,0.0,2.9100855512706794,0.0,1.0,39.5,,
1,2023-06-28 23:54:50,2023-06-28 23:05:07,,1.55,,,120,60,Wallet,0.0,2.036970280231929,0.0,1.0,17.0,,
1,2023-06-30 17:07:47,2023-06-30 16:52:48,1.0,3.3,1.0,N,70,230,Credit Card,2.5,9.110614560341501,0.0,1.0,32.4,2.5,0.0
1,2023-06-28 22:54:44,2023-06-28 22:05:29,4.0,1.75,1.0,N,254,62,Credit Card,1.0,4.63205662732475,0.0,1.0,18.0,2.5,0.0
1,2023-06-29 22:41:25,2023-06-29 21:48:34,1.0,2.32,1.0,N,181,241,Credit Card,1.0,5.380872251282176,0.0,1.0,22.2,2.5,0.0
0,2023-06-29 11:03:24,2023-06-29 09:50:18,1.0,8.4,1.0,N,226,247,Credit Card,9.25,15.91515604624011,6.55,1.0,63.85,2.5,1.75
1,2023-06-30 07:03:46,2023-06-30 08:12:53,1.0,0.82,1.0,N,120,97,Credit Card,0.0,5.075961008862527,0.0,1.0,15.96,2.5,0.0
1,2023-06-29 16:24:16,2023-06-29 15:35:19,1.0,1.54,1.0,N,118,162,Credit Card,0.0,7.354582462374818,0.0,1.0,21.84,2.5,0.0
1,2023-06-29 17:05:18,2023-06-29 18:05:46,1.0,2.08,1.0,N,48,60,Credit Card,2.5,8.48690923759942,0.0,1.0,32.4,2.5,0.0
1,2023-06-29 14:54:16,2023-06-29 15:09:29,1.0,2.92,1.0,N,138,36,Cash,0.0,4.851969017667705,0.0,1.0,26.6,2.5,0.0
0,2023-06-30 18:08:46,2023-06-30 19:11:38,1.0,0.9,1.0,N,94,131,Credit Card,5.0,4.055452797388144,0.0,1.0,14.95,2.5,0.0
1,2023-06-28 19:54:08,2023-06-28 20:23:00,1.0,2.87,1.0,N,153,255,Credit Card,2.5,5.76596459811065,0.0,1.0,26.62,2.5,0.0
1,2023-06-30 03:47:01,2023-06-30 02:48:30,1.0,6.46,1.0,N,208,139,Credit Card,1.0,9.523676027271392,6.55,1.0,50.22,2.5,0.0
1,2023-06-30 22:30:03,2023-06-30 23:03:50,2.0,2.85,1.0,N,59,36,Credit Card,1.0,9.426737782353321,0.0,1.0,27.24,2.5,0.0
1,2023-06-30 01:11:30,2023-06-30 00:15:58,1.0,1.3,1.0,N,19,99,Credit Card,1.0,4.831463930518095,0.0,1.0,18.4,2.5,0.0
1,2023-06-30 16:29:30,2023-06-30 16:45:06,3.0,3.23,1.0,N,25,53,Credit Card,2.5,6.501818630486889,0.0,1.0,24.8,2.5,0.0
0,2023-06-29 07:33:43,2023-06-29 08:49:06,1.0,2.8,1.0,N,71,90,Credit Card,2.5,7.9526267448923615,0.0,1.0,23.5,2.5,0.0
0,2023-06-29 19:56:25,2023-06-29 18:29:02,1.0,0.7,1.0,N,171,69,Credit Card,5.0,4.120213853980223,0.0,1.0,15.38,2.5,0.0
1,2023-06-30 09:05:19,2023-06-30 09:37:05,1.0,4.08,1.0,N,108,44,Credit Card,0.0,4.944869726194652,0.0,1.0,34.7,2.5,0.0
0,2023-06-28 21:16:18,2023-06-28 22:23:00,1.0,2.0,1.0,N,169,152,Credit Card,3.5,4.286924745097319,0.0,1.0,22.2,2.5,0.0
1,2023-06-30 22:03:04,2023-06-30 20:54:48,1.0,0.79,1.0,N,94,164,Credit Card,1.0,5.6426088602957325,0.0,1.0,13.8,2.5,0.0
1,2023-06-30 14:44:45,2023-06-30 16:59:27,1.0,15.85,1.0,N,252,239,Credit Card,0.0,17.905533778359857,0.0,1.0,82.15,0.0,1.75
1,2023-06-29 23:13:10,2023-06-30 00:13:48,1.0,0.91,1.0,N,81,263,Credit Card,1.0,6.7405588240498435,0.0,1.0,15.48,2.5,0.0
0,2023-06-30 13:40:47,2023-06-30 14:04:31,1.0,2.4,1.0,N,215,81,Credit Card,2.5,4.746189739660949,0.0,1.0,21.0,2.5,0.0
1,2023-06-29 12:57:09,2023-06-29 14:31:59,1.0,1.12,1.0,N,243,198,Cash,0.0,4.08591936540665,0.0,1.0,14.7,2.5,0.0
1,2023-06-29 12:50:35,2023-06-29 13:35:22,2.0,9.14,1.0,N,127,30,Cash,5.0,0.6469554180141901,6.55,1.0,73.5,2.5,1.75
0,2023-06-29 13:41:21,2023-06-29 14:57:20,1.0,2.3,1.0,N,56,12,Credit Card,2.5,6.96623260462681,0.0,1.0,36.36,2.5,0.0
1,2023-06-28 17:24:43,2023-06-28 16:35:59,2.0,5.67,1.0,N,5,241,Credit Card,2.5,12.979440363101174,0.0,1.0,46.88,2.5,0.0
1,2023-06-30 09:47:01,2023-06-30 09:06:20,2.0,3.28,1.0,N,33,109,Credit Card,0.0,5.940101731421972,0.0,1.0,33.6,2.5,0.0
1,2023-06-29 19:57:42,2023-06-29 19:04:01,1.0,1.06,1.0,N,171,41,Credit Card,2.5,6.394110227040869,0.0,1.0,19.8,2.5,0.0
0,2023-06-29 13:05:39,2023-06-29 12:40:20,3.0,3.3,1.0,N,65,244,Credit Card,2.5,0.24654219648063636,0.0,1.0,32.2,2.5,0.0
1,2023-06-29 15:50:23,2023-06-29 17:08:54,1.0,4.45,1.0,N,137,8,Cash,0.0,2.7942727865484,0.0,1.0,30.1,2.5,0.0
0,2023-06-28 22:17:52,2023-06-28 22:43:37,,1.1,,,55,157,Wallet,1.0,2.6365262343460207,0.0,1.0,14.03,,
1,2023-06-29 11:02:18,2023-06-29 10:07:26,1.0,2.09,1.0,N,128,114,Credit Card,0.0,6.693891973635747,0.0,1.0,19.25,2.5,0.0
0,2023-06-30 11:53:48,2023-06-30 12:01:31,1.0,2.8,1.0,N,124,6,Cash,2.5,2.5452171947306583,0.0,1.0,19.6,2.5,0.0
1,2023-06-28 23:35:27,2023-06-28 23:43:20,1.0,11.26,1.0,N,88,159,Credit Card,6.0,17.06196667785815,0.0,1.0,74.44,2.5,1.75
1,2023-06-28 15:41:43,2023-06-28 17:31:28,1.0,2.15,1.0,N,75,33,Credit Card,2.5,6.317684259876897,0.0,1.0,29.88,2.5,0.0
1,2023-06-29 01:27:57,2023-06-29 02:19:30,1.0,1.05,1.0,N,159,149,Credit Card,1.0,1.5926352711214034,0.0,1.0,13.2,2.5,0.0
1,2023-06-29 14:49:46,2023-06-29 15:13:46,1.0,19.53,3.0,N,44,109,Credit Card,0.0,22.844271367295345,12.75,1.0,133.98,0.0,0.0
1,2023-06-29 19:16:25,2023-06-29 20:35:16,1.0,0.53,1.0,N,184,260,Cash,1.0,4.313087235656478,0.0,1.0,10.8,2.5,0.0
1,2023-06-29 02:23:10,2023-06-29 03:47:18,1.0,1.74,1.0,N,199,181,Credit Card,1.0,4.805396731875561,0.0,1.0,18.0,2.5,0.0
1,2023-06-29 14:57:14,2023-06-29 15:17:47,1.0,0.0,1.0,N,232,249,Cash,0.0,0.9095210646591462,0.0,1.0,7.0,2.5,0.0
1,2023-06-30 20:13:39,2023-06-30 21:31:48,1.0,1.42,1.0,N,235,194,Credit Card,1.0,1.9010279464597444,0.0,1.0,17.4,2.5,0.0
1,2023-06-28 23:49:14,2023-06-28 22:40:13,1.0,3.35,1.0,N,157,216,Credit Card,1.0,8.469646936613401,0.0,1.0,27.72,2.5,0.0
1,2023-06-30 16:38:33,2023-06-30 17:32:31,1.0,15.75,2.0,N,198,160,Cash,5.0,1.9907547860109642,6.55,1.0,85.55,2.5,0.0
1,2023-06-29 19:29:49,2023-06-29 19:30:59,1.0,0.38,1.0,N,175,234,Cash,1.0,3.5078386403642305,0.0,1.0,10.1,2.5,0.0
1,2023-06-30 00:59:50,2023-06-30 01:49:41,1.0,8.8,1.0,N,197,263,Credit Card,1.0,12.959223931385921,0.0,1.0,51.12,2.5,0.0
0,2023-06-28 21:03:48,2023-06-28 21:35:05,2.0,1.1,1.0,N,124,92,Cash,3.5,4.590427138705808,0.0,1.0,12.2,2.5,0.0
1,2023-06-28 17:49:09,2023-06-28 19:24:09,1.0,17.86,2.0,N,100,214,Credit Card,5.0,5.66037215764447,6.55,1.0,90.55,2.5,0.0
0,2023-06-28 20:05:53,2023-06-28 21:14:14,,3.9,,,196,105,Wallet,1.0,5.599567637236574,0.0,1.0,29.76,,
1,2023-06-30 21:41:38,2023-06-30 21:34:24,1.0,0.84,1.0,N,226,226,Cash,1.0,3.017276256284527,0.0,1.0,12.2,2.5,0.0
1,2023-06-30 11:54:33,2023-06-30 12:30:11,1.0,1.77,1.0,N,60,33,Credit Card,0.0,8.654513809660948,0.0,1.0,20.02,2.5,0.0
1,2023-06-29 11:35:46,2023-06-29 12:15:03,1.0,2.1,1.0,N,59,208,Credit Card,0.0,4.853617075157454,0.0,1.0,22.68,2.5,0.0
1,2023-06-29 17:57:06,2023-06-29 17:41:48,1.0,4.75,1.0,N,171,229,Credit Card,2.5,4.833165954820399,0.0,1.0,35.1,2.5,0.0
1,2023-06-30 03:53:26,2023-06-30 04:21:54,1.0,15.22,1.0,N,205,227,Credit Card,1.0,8.152510468572363,0.0,1.0,67.6,2.5,0.0
1,2023-06-29 18:22:26,2023-06-29 19:39:47,1.0,2.72,1.0,N,263,153,Credit Card,2.5,8.800246663718331,0.0,1.0,34.27,2.5,0.0
1,2023-06-30 23:46:12,2023-07-01 00:09:12,1.0,1.41,1.0,N,247,42,Credit Card,1.0,5.694080868366586,0.0,1.0,18.06,2.5,0.0
1,2023-06-30 07:17:21,2023-06-30 07:58:54,1.0,1.18,1.0,N,95,28,Credit Card,0.0,4.6079225225476685,0.0,1.0,17.64,2.5,0.0
1,2023-06-30 16:49:56,2023-06-30 16:00:17,1.0,0.85,1.0,N,175,141,Credit Card,2.5,1.8361357204081923,0.0,1.0,15.0,2.5,0.0
1,2023-06-29 18:14:10,2023-06-29 18:35:45,1.0,0.66,1.0,N,85,51,Credit Card,2.5,3.1457552576224206,0.0,1.0,18.12,2.5,0.0
1,2023-06-30 14:47:36,2023-06-30 14:57:45,1.0,0.38,1.0,N,73,175,Credit Card,0.0,5.103379879150808,0.0,1.0,8.76,0.0,0.0
1,2023-06-28 21:34:16,2023-06-28 20:38:03,1.0,2.29,1.0,N,237,20,Cash,1.0,3.8545191935486804,0.0,1.0,19.2,2.5,0.0
1,2023-06-30 20:08:26,2023-06-30 19:27:47,1.0,1.74,1.0,N,134,131,Credit Card,2.5,5.265205857752045,0.0,1.0,19.78,2.5,0.0
1,2023-06-29 00:33:30,2023-06-29 00:30:58,1.0,11.29,1.0,N,43,207,Credit Card,1.0,12.850348224800678,0.0,1.0,62.11,0.0,1.75
1,2023-06-29 10:48:23,2023-06-29 11:06:02,1.0,19.88,2.0,N,53,70,Credit Card,0.0,10.397710342168812,6.55,1.0,86.8,0.0,1.75
1,2023-06-30 00:01:56,2023-06-29 23:55:51,1.0,0.62,1.0,N,5,223,Credit Card,1.0,6.653379682862772,0.0,1.0,16.32,2.5,0.0
1,2023-06-30 17:09:16,2023-06-30 18:58:19,1.0,7.51,1.0,N,52,172,Credit Card,2.5,5.898382789564154,0.0,1.0,47.4,2.5,0.0
0,2023-06-29 12:56:26,2023-06-29 13:06:11,2.0,1.7,1.0,N,100,161,Cash,2.5,4.511914991683118,0.0,1.0,14.7,2.5,0.0
1,2023-06-28 16:32:38,2023-06-28 18:02:41,1.0,1.65,1.0,N,234,128,Cash,2.5,1.952072771087111,0.0,1.0,21.4,2.5,0.0
1,2023-06-29 15:37:45,2023-06-29 17:25:22,1.0,3.57,1.0,N,6,102,Credit Card,2.5,6.368494666512706,0.0,1.0,42.78,2.5,0.0
0,2023-06-30 17:23:43,2023-06-30 17:38:15,1.0,1.1,1.0,N,218,157,Credit Card,5.0,6.229824894749735,0.0,1.0,17.8,2.5,0.0
1,2023-06-30 20:58:03,2023-06-30 20:17:26,3.0,1.12,1.0,N,95,4,Cash,1.0,0.025081587783791215,0.0,1.0,13.6,2.5,0.0
1,2023-06-28 21:23:09,2023-06-28 22:08:30,1.0,2.11,1.0,N,239,103,Credit Card,1.0,3.5510289534692325,0.0,1.0,21.0,2.5,0.0
1,2023-06-30 13:49:20,2023-06-30 13:55:13,1.0,3.18,1.0,N,140,67,Credit Card,0.0,6.657021196904397,0.0,1.0,30.24,2.5,0.0
1,2023-06-29 14:56:01,2023-06-29 14:43:31,1.0,0.75,1.0,N,44,50,Credit Card,0.0,3.388712906212022,0.0,1.0,12.08,2.5,0.0
1,2023-06-30 08:40:27,2023-06-30 09:06:28,,1.62,,,227,164,Wallet,0.0,4.15782386850651,0.0,1.0,17.6,,
1,2023-06-29 19:54:43,2023-06-29 19:46:06,1.0,1.35,1.0,N,43,247,Credit Card,2.5,6.132103521560159,0.0,1.0,17.28,2.5,0.0
1,2023-06-29 06:55:47,2023-06-29 07:19:26,1.0,11.95,1.0,N,63,195,Credit Card,5.0,13.538927929354955,6.55,1.0,76.02,2.5,0.0
1,2023-06-29 20:24:16,2023-06-29 20:57:24,1.0,1.91,1.0,N,78,136,Credit Card,1.0,3.433496223405584,0.0,1.0,19.5,2.5,0.0
0,2023-06-29 13:03:04,2023-06-29 14:55:49,2.0,18.4,3.0,N,89,248,Credit Card,0.0,7.557923171460239,15.0,1.0,113.3,0.0,0.0
1,2023-06-28 17:53:59,2023-06-28 17:00:18,1.0,0.72,1.0,N,152,42,Credit Card,2.5,7.457492244831224,0.0,1.0,15.6,2.5,0.0
1,2023-06-29 20:21:53,2023-06-29 20:54:41,1.0,2.73,1.0,N,17,91,Credit Card,1.0,9.167928583508507,0.0,1.0,30.13,2.5,0.0
0,2023-06-29 09:28:20,2023-06-29 09:45:50,1.0,1.1,1.0,N,99,15,Credit Card,2.5,5.468762998854343,0.0,1.0,16.8,2.5,0.0
0,2023-06-29 11:24:59,2023-06-29 10:47:47,1.0,0.4,1.0,N,24,61,Credit Card,2.5,2.362739212732536,0.0,1.0,10.6,2.5,0.0
1,2023-06-28 20:27:48,2023-06-28 20:42:09,2.0,0.8,1.0,N,119,249,Credit Card,2.5,5.021940203747531,0.0,1.0,14.7,2.5,0.0
1,2023-06-30 10:52:23,2023-06-30 09:54:33,5.0,2.63,1.0,N,202,96,Cash,0.0,3.2829995545484794,0.0,1.0,23.1,2.5,0.0
1,2023-06-30 12:22:19,2023-06-30 13:12:26,1.0,1.2,1.0,N,91,106,Credit Card,0.0,5.141884230105379,0.0,1.0,21.84,2.5,0.0
1,2023-06-28 19:30:28,2023-06-28 18:30:47,1.0,3.66,1.0,N,7,95,Credit Card,2.5,9.226676595270856,0.0,1.0,31.25,0.0,1.75
0,2023-06-30 20:47:38,2023-06-30 20:22:39,1.0,1.1,1.0,N,33,194,Credit Card,3.5,5.796156668117399,0.0,1.0,13.2,2.5,0.0
1,2023-06-30 09:15:53,2023-06-30 11:08:34,2.0,6.7,1.0,N,97,255,Cash,0.0,0.3943867462288453,0.0,1.0,42.0,2.5,0.0
1,2023-06-30 00:42:53,2023-06-30 00:23:47,1.0,2.83,1.0,N,62,213,Credit Card,1.0,8.861824387468367,0.0,1.0,23.88,2.5,0.0
1,2023-06-28 19:30:06,2023-06-28 19:36:19,2.0,2.41,1.0,N,114,250,Cash,2.5,2.8556033093908435,0.0,1.0,23.5,2.5,0.0
1,2023-06-30 11:55:33,2023-06-30 13:48:20,1.0,1.22,1.0,N,132,174,Credit Card,0.0,3.6730967552242135,0.0,1.0,16.8,2.5,0.0
0,2023-06-30 17:46:48,2023-06-30 17:47:47,1.0,1.1,1.0,N,12,152,Credit Card,5.0,5.877742895305062,0.0,1.0,15.6,2.5,0.0
1,2023-06-29 09:57:44,2023-06-29 09:29:48,1.0,10.52,1.0,N,25,114,Credit Card,0.0,15.115868696118877,6.55,1.0,67.5,2.5,0.0
1,2023-06-28 19:51:58,2023-06-28 19:06:05,4.0,1.89,1.0,N,20,133,Credit Card,2.5,7.0375469572288285,0.0,1.0,22.38,2.5,0.0
0,2023-06-30 22:36:37,2023-06-30 21:12:44,3.0,0.3,1.0,N,90,9,Cash,3.5,3.8142785275791686,0.0,1.0,11.5,2.5,0.0
0,2023-06-29 17:09:00,2023-06-29 17:43:31,1.0,1.6,1.0,Y,80,37,Credit Card,5.0,7.422927974514925,0.0,1.0,24.0,2.5,0.0
